song_id,duration,genre
13417477832705,3,rap
16071767621633,12,rock
3264175144963,101,electro
5153960755202,95,reggae
10213432229889,47,electro
13546326851586,186,electro
2731599200258,92,rock
15144054685697,13,rock
6992206757888,164,blues
10316511444993,44,rock
4226247819264,38,rock
7962869366786,82,rock
8950711844865,86,rock
4922032521218,183,rock
11914239279104,228,reggae
3058016714753,96,rock
5884105195521,,rock
4346506903552,167,rock
3496103378946,265,electro
8761733283842,140,blues
14826227105793,26,rock
7550552506368,157,blues
4148938407938,79,blues
962072674306,,blues
5102421147648,26,blues
3410204033025,67,electro
12463995092993,100,rap
4939212390401,132,reggae
14147622273026,53,rap
12369505812480,72,reggae
16999480557570,22,rock
13597866459137,30,reggae
14173392076800,1,reggae
5222680231936,90,reggae
3418793967616,101,rock
9199819948034,65,rock
7756710936576,106,rock
15977278341121,,rock
15642270892034,77,blues
13374528159744,32,blues
6914897346560,131,rock
7078106103808,155,electro
6262062317568,153,rock
11123965296642,22,rap
8916352106496,47,rock
12043088297984,18,blues
10445360463874,69,electro
4337916968961,18,rock
3195455668226,10,rap
15470472200192,82,reggae
7361573945345,154,reggae
6734508720128,4,rock
3702261809152,121,rap
197568495618,34,blues
8847632629760,22,blues
14474039787523,139,blues
10831907520513,198,rap
1580547964929,34,rap
4217657884672,132,blues
781684047872,78,blues
214748364800,120,rock
6219112644608,170,rap
395136991232,287,rap
11424613007360,26,blues
6545530159106,17,rock
16758962388992,163,rock
257698037760,35,blues
3685081939968,201,electro
7464653160448,71,rock
9990093930498,153,blues
5033701670914,55,rock
5660766896130,54,rock
9259949490176,123,reggae
206158430209,255,rock
2199023255553,47,electro
5068061409280,144,rock
3083786518528,100,reggae
11407433138179,155,electro
893353197568,16,rock
8718783610880,175,electro
8839042695170,233,rock
15805479649282,33,rock
16088947490818,240,rap
5909874999298,204,reggae
558345748481,85,electro
15324443312130,17,reggae
16836271800321,70,rock
7653631721474,201,rock
10934986735616,108,reggae
11931419148290,22,rock
223338299394,73,rock
4217657884673,111,electro
7662221656066,77,rap
3341484556290,41,reggae
16123307229184,26,blues
4303557230594,84,reggae
12618613915648,51,rock
3728031612930,,rock
3307124817922,213,rock
7619271983106,129,reggae
14224931684353,,rock
7791070674947,,rock
8057358647296,76,rock
13563506720768,73,rock
360777252864,157,rock
9912784519170,113,rap
249108103169,186,reggae
652835028992,162,rap
1434519076866,182,electro
13288628813825,,rock
2697239461888,292,reggae
14628658610176,28,blues
14078902796290,65,reggae
4071628996609,58,electro
14955076124672,71,rock
3513283248129,170,reggae
15264313769985,196,reggae
2448131358722,180,rock
14568529068032,183,blues
13812614823936,88,rock
5205500362753,16,blues
6468220747779,33,rock
15822659518464,57,electro
3032246910976,66,rap
14173392076801,127,rock
7318624272385,128,reggae
1700807049218,112,blues
15522011807744,62,electro
15461882265601,5,rock
2276332666880,64,rock
5102421147650,85,blues
584115552258,96,rock
10462540333058,194,blues
1254130450433,67,reggae
1589137899520,116,rock
6476810682370,9,rap
11897059409922,6,rock
10565619548160,149,rock
14723147890689,47,rock
4939212390400,13,rap
721554505730,142,rock
15427522527234,13,rock
15066745274369,227,blues
730144440320,100,rock
15779709845506,129,electro
15221364097025,19,rap
8383776161794,65,rock
2087354105859,251,electro
17085379903489,114,reggae
4810363371521,147,reggae
7155415515136,99,rock
10754598109184,68,blues
7567732375554,154,electro
15573551415297,170,electro
3951369912321,,rap
953482739714,59,blues
10660108828674,27,rock
4758823763969,29,blues
16338055593985,175,blues
6244882448385,,rock
12343736008704,110,reggae
4844723109890,57,reggae
15960098471936,230,rock
14611478740992,55,blues
5798205849602,62,rock
16441134809090,127,blues
17162689314817,110,rock
9895604649985,7,rock
14370960572417,39,rock
16131897163778,140,rock
13048110645248,157,rock
10024453668864,39,reggae
7224134991873,104,rock
4466765987841,168,rock
14757507629056,180,rock
6253472382977,11,rock
9500467658752,,rock
7112465842176,44,rap
3478923509760,42,rap
12687333392385,17,rock
3813930958849,57,rap
858993459200,112,rock
10402410790914,,blues
1425929142272,44,blues
16252156248064,145,blues
5695126634496,132,rap
481036337154,53,blues
10376640987136,46,rock
13065290514432,41,blues
14431090114561,27,reggae
14955076124673,22,blues
10642928959489,169,rock
360777252866,80,blues
3513283248128,211,rock
1812476198913,324,rock
5909874999296,80,blues
4973572128770,270,reggae
14791867367426,9,rock
10823317585922,64,reggae
2534030704641,10,reggae
8770323218433,233,reggae
2147483648002,,blues
3066606649345,92,rock
15882789060608,131,rock
9251359555585,105,reggae
2388001816577,86,rap
10273561772032,148,blues
12403865550848,,rock
12386685681667,54,reggae
5978594476033,35,rock
4045859192833,57,rock
6665789243394,48,rock
4174708211715,93,blues
8014408974337,27,reggae
1640677507074,93,blues
7164005449730,64,rock
6622839570433,70,rock
9053791059969,163,blues
12927851560962,163,rock
4294967296002,249,rock
11690900979715,62,rock
5162550689792,72,rock
15968688406528,184,rock
2104533975040,,electro
8332236554242,80,rock
11639361372160,80,rock
9053791059970,101,blues
6287832121344,4,blues
12807592476673,92,blues
9947144257539,,rock
4260607557634,37,blues
4518305595394,233,electro
6760278523905,99,blues
3736621547521,189,rock
1511828488194,139,rock
2370821947393,58,reggae
16114717294592,63,rock
14731737825281,90,rock
9466107920386,106,blues
6820408066050,0,rock
15461882265600,19,electro
16492674416640,3,rock
3221225472000,52,rock
8229157339137,76,rock
9921374453761,90,electro
884763262976,72,rock
13125420056577,1,reggae
4037269258240,9,rock
13237089206274,,rock
15015205666816,97,blues
5214090297347,71,blues
5342939316226,167,rap
3023656976385,48,reggae
13795434954753,233,rock
12421045420033,148,rock
8186207666176,27,rock
9019431321602,173,blues
12515534700545,104,electro
9663676416001,82,rock
7069516169217,126,blues
6107443494912,143,rock
3753801416707,109,rap
7645041786880,50,reggae
11158325035009,141,rap
15144054685698,65,rock
1984274890752,94,electro
5617817223168,29,rock
901943132163,235,electro
8349416423424,20,rap
5531917877248,292,rock
10737418240001,41,blues
2731599200256,141,reggae
10239202033666,143,rock
14353780703234,97,electro
8770323218434,138,blues
9105330667520,120,reggae
8950711844866,44,rock
11647951306754,154,reggae
14233521618944,352,blues
9294309228545,31,blues
94489280512,42,rock
9405978378240,135,rap
11003706212354,89,rock
9414568312834,88,blues
3,106,rock
231928233984,117,rock
5755256176640,2,blues
3719441678336,379,reggae
4080218931200,37,rap
3186865733632,181,rock
3805341024257,86,rock
16286515986434,88,rock
7748121001985,225,rap
17128329576449,26,rock
16690242912256,5,reggae
10720238370818,79,rock
13219909337089,89,rock
12799002542083,144,rock
8813272891394,1,reggae
17179869184001,4,rock
5600637353985,96,electro
10866267258882,114,reggae
14164802142208,107,reggae
4449586118659,148,rap
807453851648,116,rock
6107443494913,70,rock
2920577761281,5,blues
1821066133504,52,rock
9655086481408,38,rock
3015067041794,248,blues
9672266350594,195,rap
4088808865794,170,blues
1262720385024,151,reggae
8323646619648,50,reggae
15221364097026,4,rock
13142599925760,75,rap
3350074490880,,rock
12240656793602,27,reggae
6854767804417,46,rock
1838246002690,7,rock
15281493639170,113,rock
12403865550850,,rap
2662879723520,,rock
8220567404546,220,rock
438086664194,140,blues
7421703487490,91,blues
3470333575168,21,rock
13572096655361,44,rock
14405320310784,45,blues
11570641895426,1,electro
7404523618306,87,reggae
16028817948674,14,rock
10651518894082,162,rap
16535624089602,75,rock
9096740732930,91,rock
15685220564994,11,reggae
4758823763970,232,electro
7773890805761,157,rock
8632884264961,237,blues
10557029613569,,reggae
16776142258176,124,reggae
4578435137536,11,rap
2937757630466,255,rock
15272903704576,225,rock
2087354105856,78,reggae
2199023255554,12,rock
7997229105152,166,rock
9045201125376,50,electro
2783138807811,,rock
3633542332416,51,rock
7997229105153,286,electro
5111011082240,83,rock
7808250544128,75,reggae
10411000725505,,rock
1529008357378,98,rock
17128329576450,,electro
9131100471297,117,reggae
12738872999937,56,rap
13580686589952,164,blues
2104533975041,126,rock
6313601925122,114,blues
10222022164482,24,rap
1597727834112,226,rock
2293512536064,75,reggae
10599979286528,106,rock
5196910428162,80,blues
3204045602818,90,rock
3564822855681,46,electro
592705486849,73,rock
4398046511104,10,blues
1030792151040,,rock
12163347382272,,rock
9637906612224,,rock
4767413698561,29,rock
7524782702592,141,rock
16836271800322,1,reggae
2147483648001,11,rock
11733850652672,37,rock
13202729467905,66,rap
1958505086978,39,rock
8615704395776,,rock
85899345920,58,rap
3539053051904,61,rock
5411658792960,,electro
9345848836096,102,rap
15934328668163,52,rock
4638564679681,109,rap
5901285064705,56,reggae
6485400616960,74,rock
2,32,rock
15702400434178,0,rock
8821862825986,167,blues
3925600108546,,reggae
1537598291970,70,rock
489626271745,232,electro
2396591751170,190,blues
1967095021570,75,reggae
2765958938625,110,blues
16140487098370,83,rock
16166256902146,0,reggae
11828339933187,84,reggae
8486855376896,64,rock
2302102470658,188,rock
12996571037698,198,rock
5325759447041,105,rock
2783138807808,36,rock
2817498546178,,blues
4329327034369,15,reggae
7765300871170,38,reggae
2473901162496,155,reggae
14070312861696,103,rock
4097398800385,82,rock
8435315769345,18,rock
11931419148288,4,rock
11244224380929,170,rap
8864812498945,194,blues
16767552323587,9,rock
14207751815169,60,rap
16071767621635,75,rock
13228499271682,84,rock
13640816132097,211,rock
8942121910272,173,electro
5566277615619,38,reggae
15444702396419,4,reggae
14147622273025,2,electro
1486058684417,143,rock
2645699854337,84,blues
5901285064704,51,reggae
5119601016834,20,rock
11029476016129,309,rap
1821066133506,182,rock
6064493821953,1,rap
13872744366081,12,reggae
3753801416706,1,rock
4827543240705,39,rap
8065948581891,261,rock
8787503087616,7,rap
7584912244739,15,rock
13151189860355,31,rock
10866267258880,222,blues
8890582302720,45,rap
10462540333057,150,reggae
11768210391040,11,rock
9826885173248,42,blues
979252543490,57,rock
5282809774081,53,rock
9457517985793,77,blues
16819091931136,33,rap
2181843386369,5,blues
3770981285889,10,electro
16054587752449,,rock
15092515078147,113,blues
9552007266304,,rap
16492674416641,54,reggae
11802570129410,149,reggae
9311489097730,87,blues
15710990368769,21,blues
12627203850241,,rock
6691559047168,62,electro
14448269983745,142,blues
3238405341186,1,reggae
7370163879936,177,rock
68719476736,23,reggae
11433202941952,69,rock
8546984919042,40,reggae
188978561026,23,rock
4664334483457,12,rap
14894946582528,68,rock
13486197309441,181,rock
4964982194178,68,rock
3959959846912,9,rock
11321533792257,78,rock
8194797600768,132,rap
8641474199552,46,rock
14396730376192,88,rock
8847632629761,44,rock
13718125543424,133,rock
4183298146305,126,rap
15814069583873,104,rock
6811818131457,180,rap
3607772528642,123,rock
8985071583232,164,blues
3968549781505,181,reggae
10247791968258,55,blues
2542620639233,97,rock
9818295238658,152,rock
1125281431554,200,reggae
5927054868480,,rock
3298534883329,130,rock
6631429505025,14,rock
2156073582593,71,blues
5970004541440,30,rock
7859790151682,57,rock
1580547964930,60,rap
15960098471937,116,blues
15728170237953,28,rock
14439680049152,9,rock
15307263442947,4,rock
13254269075457,51,rock
5231270166528,17,rock
9998683865090,45,rock
11304353923074,193,electro
12008728559617,66,rock
7705171329026,22,reggae
6914897346561,80,rap
14216341749762,129,rock
15771119910914,105,rock
10599979286529,117,rock
15307263442944,165,rock
11776800325633,102,rock
16784732192770,127,rock
6451040878592,62,blues
5686536699906,177,rock
13554916786176,99,rock
2018634629121,,electro
2637109919747,239,rock
5179730558977,47,rock
2284922601473,125,blues
7395933683712,27,rock
5480378269696,130,rock
15951508537346,233,electro
549755813891,135,rock
6373731467266,16,rock
4870492913664,5,electro
7533372637185,103,rock
12927851560961,123,rock
8486855376898,19,rock
8959301779457,214,rock
1443109011457,178,rock
9277129359362,51,reggae
6262062317569,118,electro
4037269258242,17,reggae
17059610099713,,reggae
7249904795648,4,rap
15564961480705,190,rock
4836133175298,90,rap
919123001345,141,rock
1142461300738,0,rock
10797547782144,34,rock
7344394076160,18,electro
8796093022209,65,rock
14448269983746,22,electro
15255723835394,10,blues
11682311045120,169,rock
944892805121,0,blues
9088150798338,53,rock
13219909337090,2,rap
12661563588609,145,rock
4784593567744,235,rap
5609227288578,92,rock
9921374453762,74,electro
3650722201601,19,rock
8907762171905,11,rock
16441134809088,89,reggae
16209206575105,76,rock
4870492913666,,rock
14602888806402,0,rock
10771777978368,109,reggae
6906307411970,28,rock
1331439861762,29,rock
12446815223808,60,electro
4028679323649,96,rock
13718125543426,68,rap
11682311045122,,rock
13099650252801,263,reggae
14748917694466,0,blues
9680856285184,21,rock
1726576852993,168,reggae
14903536517120,36,rock
2972117368833,268,reggae
8280696946688,68,blues
9990093930497,21,electro
1460288880642,75,rap
300647710721,153,reggae
11381663334401,14,reggae
2877628088322,72,rock
6846177869824,123,rock
3813930958850,230,reggae
5798205849601,168,rock
9612136808450,144,rock
2430951489536,128,rock
7876970020865,66,rap
14817637171203,41,blues
14534169329665,136,rap
11854109736960,55,rock
5360119185408,62,blues
13494787244032,101,rock
4990751997954,105,blues
13881334300674,27,rock
5892695130113,25,blues
6210522710016,199,rock
14121852469251,52,rock
11828339933186,7,blues
4982162063362,183,blues
4312147165184,,blues
94489280514,46,rap
3487513444353,144,rock
34359738369,108,rock
13365938225153,18,rock
15333033246720,95,reggae
8383776161792,78,reggae
910533066752,270,rap
747324309504,26,rap
14740327759872,36,rock
6820408066048,33,reggae
5574867550208,30,reggae
11381663334402,48,electro
8967891714049,178,rock
2920577761283,121,reggae
14164802142210,36,rap
13975823581186,267,rap
15307263442945,30,rock
10909216931840,203,rap
7730941132800,103,rock
12592844111872,5,rock
13683765805058,166,reggae
5746666242050,98,rock
5677946765314,72,blues
15960098471938,104,rap
9414568312833,84,reggae
4930622455808,134,blues
5179730558976,112,rock
11665131175937,53,rap
5420248727554,163,reggae
13537736916992,171,rock
12618613915649,17,rock
11733850652674,,rock
7310034337792,232,rock
3530463117314,67,rock
6356551598080,154,rap
2680059592705,40,rock
1821066133505,185,rock
8796093022210,,rock
10780367912963,221,rap
10385230921730,142,rock
14920716386305,126,rock
8701603741697,79,electro
3324304687106,235,reggae
16638703304706,153,rock
3822520893441,134,rock
8005819039745,254,rock
14224931684354,144,electro
2705829396482,118,rock
13331578486785,133,rap
3573412790272,6,rock
12257836662786,62,rock
652835028993,80,reggae
14190571945985,153,electro
7378753814530,135,electro
14439680049154,85,rock
13898514169856,24,rock
14370960572416,152,rock
5798205849600,189,electro
5566277615618,90,reggae
10471130267648,15,rock
10857677324288,56,rap
292057776130,112,rap
8529805049858,69,electro
12421045420034,82,rock
4166118277122,66,reggae
4200478015490,78,rock
4183298146304,368,rock
11639361372162,146,rock
3100966387714,152,reggae
2010044694531,83,rock
11982958755841,161,rap
14525579395074,115,rock
15857019256833,2,rock
8375186227201,148,rock
11665131175936,,rock
7576322310144,159,rock
6794638262273,111,rock
4818953306114,37,rock
15092515078145,27,blues
3917010173953,8,reggae
2310692405250,64,reggae
3075196583936,6,blues
10651518894081,118,rock
10771777978369,33,rock
1142461300737,127,rap
6141803233281,119,rock
3624952397826,18,rap
12893491822593,79,blues
11373073399810,196,rap
8048768712704,93,rock
970662608898,235,rap
1486058684416,25,electro
2044404432898,13,blues
13322988552193,117,rock
13194139533314,14,rock
2937757630465,198,blues
13529146982402,91,reggae
3015067041793,148,blues
7017976561666,181,reggae
515396075521,125,rock
17136919511040,126,rock
137438953473,207,rock
14482629722113,22,rock
2173253451778,85,reggae
7327214206976,82,rock
5488968204290,2,rock
10376640987138,208,rock
1941325217793,60,rap
12747462934528,57,rock
16930761080834,47,rock
11252814315522,170,rock
10333691314176,14,rap
7894149890048,20,rap
3496103378944,75,blues
2456721293312,141,rock
3418793967618,96,rap
4269197492224,99,rock
17076789968896,92,rock
14027363188736,,blues
6038724018176,92,rock
2413771620354,281,rock
6545530159105,98,electro
15925738733570,127,rock
16655883173889,60,rock
14937896255488,22,reggae
14559939133441,1,reggae
5583457484801,93,electro
5970004541441,180,reggae
10780367912962,83,rock
6193342840835,124,blues
4449586118657,3,electro
3753801416704,,rap
2362232012803,82,electro
14396730376195,26,rock
8615704395777,1,blues
8418135900161,243,electro
8589934592000,96,blues
11493332484098,11,rock
13718125543425,176,rock
5660766896129,223,rock
4252017623042,81,rock
7954279432194,151,rock
14980845928450,23,electro
12034498363392,167,reggae
103079215106,159,rap
9070970929154,45,electro
9852654977025,171,rock
14577119002624,77,rock
8735963480064,56,rock
12610023981057,36,rock
704374636544,42,rock
3496103378945,28,blues
9792525434881,224,reggae
1039382085632,135,rock
3461743640577,2,reggae
893353197569,57,rock
9225589751808,78,rock
4604204941313,57,rock
12919261626369,98,rock
1451698946049,141,rock
3839700762624,86,rap
5282809774083,64,rock
5085241278465,274,blues
3161095929856,7,electro
16827681865730,,reggae
8143257993217,22,rock
15333033246722,70,rap
12910671691777,45,blues
5677946765312,208,blues
13709535608833,138,rap
7361573945344,204,rap
10204842295296,76,rock
15195594293249,78,rock
7756710936577,80,rock
4887672782849,7,blues
11287174053889,,rock
9921374453760,41,rock
15719580303363,172,rock
9655086481410,27,rock
14886356647937,109,rock
8108898254849,1,rock
8340826488834,115,rock
9294309228546,9,blues
10892037062657,90,rock
13314398617602,31,blues
3092376453122,97,rock
7387343749120,15,rock
16973710753793,75,rock
7035156430848,37,rap
16578573762561,,electro
575525617666,171,electro
6012954214401,24,rock
6674379177984,88,rock
11330123726848,120,reggae
11544872091651,168,rock
16707422781440,79,rock
661424963586,118,rock
9775345565696,20,rock
15169824489473,118,rock
4973572128768,42,rock
9552007266305,150,rap
17145509445634,15,rock
5274219839490,122,rock
1357209665537,58,rock
8074538516480,19,rock
10711648436225,,rock
5763846111234,100,rap
14328010899457,187,rap
11252814315521,71,rock
8924942041088,3,rock
10703058501632,64,electro
8040178778112,79,rap
11450382811137,207,rock
3908420239362,78,rock
8976481648642,128,rock
2044404432896,,blues
16716012716033,132,electro
6863357739009,160,rock
6064493821952,55,reggae
6674379177985,250,rap
6081673691136,58,reggae
4483945857025,197,rap
5738076307457,208,rock
3427383902210,217,rock
9045201125378,5,blues
1554778161154,123,reggae
12068858101760,68,electro
3624952397824,129,rock
12833362280448,86,rock
3968549781504,313,rock
11467562680322,,rock
8452495638529,154,rock
12902081757184,28,rock
11458972745729,4,rap
6768868458496,62,rap
14963666059264,50,blues
17119739641858,,rock
11888469475328,293,rap
352187318274,24,reggae
10780367912961,85,reggae
773094113280,162,rap
3882650435584,166,rap
10883447128064,303,rap
16415365005312,169,rap
11218454577154,26,rock
5540507811841,26,rock
1666447310849,74,rock
3899830304768,151,blues
9371618639874,74,electro
12017318494210,73,rock
5291399708673,138,rock
146028888065,65,rock
798863917058,170,reggae
3865470566400,119,reggae
12429635354624,34,reggae
11982958755840,163,rock
16518444220416,183,rap
16406775070722,4,rock
16003048144899,47,rock
14912126451713,63,rock
16630113370112,64,blues
5317169512450,114,reggae
9208409882625,172,rock
5849745457153,210,blues
5695126634498,150,rock
5188320493569,14,reggae
14181982011393,59,rock
11407433138178,24,rock
8100308320258,103,blues
15384572854272,22,rock
15891378995202,106,rock
721554505728,163,rap
6657199308802,132,rock
15418932592641,79,reggae
13778255085570,,rap
8761733283840,87,rock
11536282157056,231,rock
4698694221824,170,rap
11467562680320,,rock
11690900979713,85,rap
9947144257536,105,rock
5016521801729,215,rock
6605659701248,3,rap
1116691496961,69,rap
11811160064001,95,reggae
9165460209665,89,electro
1786706395138,31,blues
13580686589954,131,reggae
6631429505024,110,blues
2499670966272,84,electro
15590731284480,69,rock
6725918785537,73,blues
15152644620290,,electro
8443905703938,86,electro
11974368821248,43,rap
10514079940609,271,rock
4123168604162,,blues
14568529068033,33,rap
8323646619650,72,rock
5849745457154,41,rock
3195455668227,8,rock
7619271983105,11,blues
7284264534017,26,rap
12910671691776,12,blues
7481833029632,3,rock
1872605741059,136,rock
10874857193472,96,rock
12893491822592,38,rock
7739531067392,17,reggae
7662221656064,31,rock
16449724743681,116,blues
1279900254208,70,electro
16312285790209,93,rock
10350871183360,207,rap
9749575761920,147,blues
5239860101120,49,rock
4346506903553,53,blues
10015863734274,241,rock
8315056685056,49,rock
4406636445698,0,rap
1365799600129,74,rock
7078106103810,19,rock
11063835754497,346,electro
9938554322945,27,reggae
14559939133440,63,rock
15968688406529,218,blues
9861244911616,258,rock
6528350289921,82,reggae
8169027796994,32,rock
13812614823937,91,electro
1597727834113,489,rap
13889924235266,23,rap
14740327759874,109,rock
12670153523200,110,rock
4406636445696,,rock
11630771437570,,reggae
3289944948738,125,rock
10539849744385,146,reggae
7499012898816,,rock
2860448219138,46,rock
9156870275074,6,rock
9887014715394,27,electro
11364483465218,6,blues
506806140929,23,rock
5841155522563,85,rock
10788957847552,101,rock
8177617731585,7,rock
9500467658754,33,rap
5480378269697,32,rap
14139032338433,228,rock
5351529250816,94,reggae
15642270892032,172,rock
7593502179329,37,reggae
5652176961538,38,rock
15341623181312,27,rock
5720896438273,23,rock
618475290625,240,blues
3719441678337,187,rap
10264971837441,27,rock
9363028705281,48,reggae
206158430208,172,reggae
8211977469952,70,rock
14834817040386,147,rock
16312285790208,15,reggae
11776800325632,109,electro
15229954031616,60,rock
1073741824002,1,rap
3633542332417,143,rock
16269336117248,65,rock
4879082848256,112,rock
10634339024896,112,blues
3719441678338,121,rock
15101105012737,119,rock
1494648619009,100,reggae
7292854468608,75,rock
5789615915008,31,rock
12833362280450,78,blues
352187318273,61,rock
5368709120000,93,blues
10995116277762,92,blues
5909874999297,91,rock
16647293239298,368,electro
11940009082882,63,rock
2353642078210,177,rock
3521873182721,17,rock
1417339207680,44,reggae
5068061409282,,blues
12223476924416,56,rap
8873402433536,92,blues
4054449127425,10,rock
3401614098433,171,rock
14104672600066,47,rock
7370163879938,69,rock
3831110828034,52,reggae
14972255993858,120,reggae
5214090297344,38,blues
4380866641920,109,blues
14525579395072,3,rock
7584912244737,151,rock
8675833937920,75,blues
3856880631809,108,rock
12764642803713,43,rock
3779571220482,211,reggae
9698036154368,126,reggae
5205500362752,152,rap
4836133175296,200,rock
2018634629120,141,electro
16810501996544,67,rap
386547056640,60,rock
4518305595395,81,rap
16200616640514,92,blues
1632087572480,43,rock
8452495638530,178,rock
11132555231235,114,rock
14250701488129,53,rock
6425271074817,65,rock
11038065950720,97,reggae
9526237462528,1,blues
5600637353986,51,rock
12386685681665,32,rock
15994458210306,168,blues
9775345565698,221,blues
9509057593344,112,blues
5325759447042,166,blues
10557029613568,7,blues
10806137716736,117,reggae
13915694039042,51,rock
8830452760576,149,blues
13073880449025,168,rock
3667902070784,217,electro
9740985827330,23,rock
8486855376899,136,blues
438086664193,22,rock
10909216931842,180,rock
13838384627712,6,rap
6717328850944,205,rock
7679401525250,183,rock
5729486372865,14,reggae
4956392259586,54,blues
10625749090306,9,blues
12429635354626,59,blues
12919261626370,29,rock
7146825580545,43,rock
16965120819201,34,electro
154618822656,8,blues
8675833937922,57,rock
12867722018818,,rock
9311489097728,218,reggae
3607772528641,134,rock
11458972745730,250,rock
4595615006720,58,rock
4629974745088,150,rock
16698832846848,140,rock
11544872091649,266,rock
12146167513089,68,reggae
6347961663488,18,rock
4406636445697,94,rock
15281493639169,211,rock
10385230921728,107,rock
12395275616257,163,blues
8323646619649,119,rock
1245540515840,97,reggae
6614249635842,122,rock
17102559772674,29,rap
8546984919040,92,electro
6597069766657,136,reggae
5523327942657,17,rap
14499809591297,140,rap
1958505086977,,rock
11527692222465,155,rock
618475290624,185,rock
6073083756544,48,rap
9869834846208,6,rock
9002251452418,11,rock
11312943857664,64,reggae
4028679323648,72,rock
17085379903488,17,rock
7713761263617,55,rock
12970801233922,67,rock
10325101379585,67,rock
9225589751809,57,rock
11295763988481,49,rock
16836271800323,61,electro
8091718385664,116,rock
3444563771392,52,rock
1881195675648,73,electro
13752485281792,77,rap
5351529250819,77,rap
4166118277121,38,blues
6846177869826,162,rock
16363825397761,69,rock
2499670966274,179,blues
15736760172545,167,rock
12463995092992,209,electro
12876311953408,271,blues
15281493639168,74,rap
8186207666177,236,rap
4947802324992,,blues
3315714752514,70,electro
9234179686401,88,rap
4681514352642,151,reggae
1245540515843,50,reggae
14534169329664,29,blues
6030134083586,41,reggae
4260607557632,5,blues
11132555231232,112,rock
13314398617601,41,reggae
10505490006019,158,reggae
1322849927168,198,rap
6184752906240,89,reggae
2800318676993,1,reggae
1812476198912,100,rap
3092376453120,29,rap
16819091931137,41,blues
2216203124737,216,rock
13924283973634,112,rock
3985729650690,70,reggae
10694468567041,33,rock
14087492730880,10,rock
11355893530624,14,rock
13615046328320,26,rock
10041633538048,274,rock
10763188043776,18,rock
9672266350595,134,blues
3942779977729,11,reggae
824633720833,24,blues
15607911153664,103,electro
10548439678978,121,electro
4140348473345,19,rock
14551349198849,122,rock
13666585935872,16,rock
9448928051200,19,rock
8177617731584,32,blues
4990751997952,,blues
10977936408578,188,rock
16174846836737,3,reggae
9929964388354,142,rap
85899345921,53,blues
4750233829376,211,reggae
13666585935874,123,blues
5420248727553,,blues
14602888806401,246,rock
7756710936578,83,rap
6932077215744,22,electro
1314259992577,37,rock
11476152614913,16,rock
1709396983809,55,rock
2508260900864,160,rock
13503377178624,0,blues
8710193676290,100,rock
5772436045824,53,rock
16724602650625,34,rap
2491081031681,,rock
5394478923777,121,reggae
137438953475,51,rock
103079215104,,rock
2791728742401,94,reggae
7241314861058,123,rock
1546188226561,151,rap
13967233646593,127,rock
16140487098368,100,reggae
9208409882626,26,blues
5944234737664,79,rock
16810501996546,250,rock
10943576670210,184,reggae
9474697854976,95,reggae
15582141349888,61,rock
4999341932546,210,rock
1460288880641,4,rock
14766097563649,,reggae
6116033429507,10,blues
12799002542080,2,rock
14156212207617,185,rock
3435973836802,1,rock
7894149890050,28,blues
1666447310848,12,rock
3590592659458,85,rock
15796889714689,75,rock
5514738008065,2,rock
15470472200193,202,rock
13975823581184,102,reggae
1159641169920,18,rock
15539191676929,11,blues
13426067767299,31,rap
13958643712001,20,rap
11441792876544,116,rock
10831907520512,,electro
9577777070082,203,rock
8890582302722,11,electro
1202590842881,85,electro
14199161880578,206,rap
627065225217,103,rock
3539053051906,272,rock
15221364097024,128,rap
10256381902849,108,rock
9294309228544,0,rock
13142599925761,159,rock
1090921693186,11,rock
1760936591362,183,blues
13365938225152,146,blues
1314259992578,25,rock
12146167513088,197,rock
10823317585920,86,rap
12652973654016,,blues
3135326126080,24,rock
970662608896,57,electro
5317169512448,59,reggae
6167573037058,112,blues
3676492005378,130,rock
14551349198848,29,reggae
17051020165122,157,rap
16561393893376,109,rock
4269197492226,70,rock
4621384810497,87,reggae
1314259992576,113,reggae
14989435863042,126,rap
11020886081536,0,reggae
5866925326336,190,reggae
13606456393730,232,reggae
9268539424769,39,rock
9749575761922,60,rock
5385888989184,95,rock
6682969112577,65,blues
12816182411265,8,rock
1039382085635,63,rock
481036337152,76,rock
2370821947392,5,reggae
395136991234,30,blues
15187004358658,75,rock
8976481648643,103,reggae
13022340841473,57,reggae
10995116277760,22,blues
8272107012098,8,rock
10548439678977,152,rock
11115375362049,139,blues
850403524610,80,rock
10926396801024,73,blues
12601434046466,83,rock
15272903704578,39,rap
14044543057920,21,electro
13460427505666,38,reggae
15324443312128,65,rap
3126736191489,1,rock
6880537608192,32,reggae
1039382085633,41,rock
10411000725506,17,blues
1898375544834,63,blues
12103217840128,46,reggae
14001593384962,335,rock
14929306320896,122,rock
1408749273089,118,rap
7310034337794,24,rock
11192684773377,49,rock
3745211482113,21,rock
2422361554944,,blues
13520557047808,230,blues
7215545057282,,rock
16587163697154,75,rock
7361573945346,261,blues
10196252360705,0,rock
16484084482050,36,reggae
12859132084226,113,reggae
15032385536000,59,rap
188978561024,,rock
12627203850242,23,rock
6399501271040,16,rock
12532714569729,96,reggae
12584254177280,202,rock
12670153523202,66,reggae
6141803233282,102,reggae
4329327034370,235,rock
11519102287874,193,rap
7318624272386,60,electro
